product_uid,name,category_keyword,price,review_count,average_rating,brand,product_type
8187015,Quorn Picnic Eggs 140g,eggs,2.1,34,4.6471,,BASIC
8053773,"Sainsbury's Sweet & Sour Chicken with Egg Fried Rice, Taste the Difference Ready Meal for 1 400g",eggs,4.35,53,2.9434,,BASIC
7947563,Naked Noodle The Big One Egg Noodles Thai Green Curry 104g,eggs,1.0,14,4.4286,,BASIC
2733265,Kinder Surprise Milk Chocolate Egg 20g,eggs,1.25,17,4.7059,,BASIC
6881080,Sainsbury's Scotch Eggs x4 452g,eggs,2.35,164,3.372,,BASIC
8053895,Sainsbury's 90g Free Range Egg Pot,eggs,1.4,62,4.5,,BASIC
7798974,Sainsbury's Bacon & Free Range Egg on Malted Bread Sandwich,eggs,3.0,36,3.8611,,BASIC
3484296,Garner's Pickling Experts Pickled Eggs 440g (255g*),eggs,3.9,15,3.5333,,BASIC
8166512,Sharwood's Fine Egg Noodles 226g,eggs,2.0,34,4.0882,,BASIC
8187011,Quorn Picnic Eggs x12 240g,eggs,3.0,34,4.6471,,BASIC
8057938,"Sainsbury's Scotch Eggs, Taste the Difference x2 260g",eggs,3.5,73,3.6712,,BASIC
8057925,Sainsbury's Pork & Caramelised Onion Scotch Egg 113g,eggs,1.45,27,4.2593,,BASIC
7563390,Sainsbury's Mini Egg Bites x18 216g,eggs,2.55,37,4.0541,,BASIC
7803512,Kinder Joy Chocolate Egg with Surprise 20g,eggs,1.6,15,4.4,,BASIC
8147745,"Sainsbury's Soft Set Scotch Eggs, Taste the Difference x2 260g",eggs,4.1,31,3.5806,,BASIC
8056842,Sainsbury's 113g Scotch Egg,eggs,1.45,35,4.4,,BASIC
7601434,Surprise Egg with Jelly Beans & Collectable Toy 10g,eggs,0.85,12,2.75,,BASIC
8187583,Cadbury Dairy Milk 4 x 75g Mini Eggs Dessert,eggs,3.75,8,4.125,,BASIC
8144946,Kinder Surprise Milk Chocolate Natoons Egg 20g,eggs,1.25,13,4.4615,,BASIC
8213018,Blue Dragon Medium Egg Noodles 250g,eggs,1.25,9,4.8889,,BASIC
7911663,Heinz By Nature Egg Custard Jars Baby Food 6+ Months 6x120g,eggs,4.5,15,4.7333,,BASIC
2773889,"Manischewitz Egg Noodles, Fine 250g",eggs,2.25,10,3.8,,BASIC
8055077,Heinz Egg Custard Baby Food Jar 6+ Months 120g,eggs,0.9,13,4.6923,,BASIC
8177634,OGGS Aquafaba Plant Based Egg Alternative 200ml,eggs,2.5,11,4.0909,,BASIC
8235024,Sainsbury's Chinese Style Chicken Curry with Egg Fried Rice 400g,eggs,2.1,11,4.3636,,BASIC
8181433,Sainsbury's Free From Egg & Cress Sandwich,eggs,3.5,32,3.75,,BASIC
8092612,Lisner Vegetable Salad with Eggs 500g,eggs,2.55,10,4.5,,BASIC
130287695,Sistema Microwave Egg,eggs,5.5,6,4.1667,,BASIC
131468287,Sainsbury's Home Egg Slicer,eggs,6.25,4,2.0,,BASIC
8090756,Regal Bakery Egg Free Cake Rusk 18 Pieces,eggs,2.85,2,5.0,,BASIC
131609537,Sainsbury's Home Aluminium Egg Poacher - Black,eggs,19.0,2,3.0,,BASIC
8239459,Lee Kum Kee Egg Noodles 360g,eggs,2.5,2,5.0,,BASIC
8246646,"Sainsbury's Coronation Egg Mayo on 8 Grain Bread Sandwich, Taste the Difference",eggs,4.5,6,5.0,,BASIC
8238709,Tootoomoo Egg & Chive Sando,eggs,4.95,6,4.3333,,BASIC
7782881,Sainsbury's Free from Fusilli Pasta 500g,eggs,0.75,58,4.3793,,BASIC
7651882,Sainsbury's Flapjack Slices 5 x 32g,eggs,1.25,27,4.3704,,BASIC
2486123,Swedish Glace Vanilla Dairy Free Vegan Ice Cream Tub Dessert 750ml,eggs,3.25,42,4.381,,BASIC
33121,Sainsbury's Bramley Apple Pies x6,eggs,1.25,45,4.0,,BASIC
7782809,Sainsbury's Free from Penne Pasta 500g,eggs,0.75,19,4.4737,,BASIC
7623625,Sainsbury's Apple Turnovers 2x77g,eggs,2.0,148,3.9865,,BASIC
7782893,Sainsbury's Free from Spaghetti Pasta 500g,eggs,0.75,28,4.25,,BASIC
7873267,Schar Gluten Free Wholesome Seeded Loaf 300g,eggs,2.95,30,4.1,,BASIC
6011093,Schar Gluten Free Crispbread 150g,eggs,1.5,13,3.8462,,BASIC
7453036,Sainsbury's Bramley Apple & Blackcurrant Pies x6,eggs,1.5,32,4.4688,,BASIC
7646937,Sainsbury's Pub Specials Steak & Ale Pies x2 400g,eggs,4.5,104,2.3173,,BASIC
7791746,Schar White Wholesome Loaf 300g,eggs,2.95,17,4.4706,,BASIC
7902860,Sainsbury's Takeaway Stuffed Crust Four Cheese Pizza 445g,eggs,3.0,25,3.84,,BASIC
7879816,Schar Gluten Free White Ciabatta Rolls x4,eggs,2.0,15,4.4,,BASIC
7791764,Schar Gluten Free Brown Ciabatta Rolls x4,eggs,2.0,19,4.3158,,BASIC
7789953,Sainsbury's Free From Lasagne Sheets 250g,eggs,0.75,12,3.5833,,BASIC
8013894,Violife Epic Cheddar Cheese Alternative 200g,eggs,3.0,36,3.8611,,BASIC
8032550,Promise Gluten Free Multigrain Loaf 480g,eggs,3.5,68,4.4706,,BASIC
7800587,Sainsbury's Free From Grated Mature 200g,eggs,2.65,71,2.6056,,BASIC
7213881,Schar Gluten Free Custard Creams 125g,eggs,1.7,12,3.1667,,BASIC
7800610,Sainsbury's Free From Original Spreadable 170g,eggs,2.25,24,4.125,,BASIC
7977681,Sainsbury's 320g British Fresh Skinless & Boneless Chicken Breast Fillets,chicken,2.34,923,3.0347,,BASIC
7977417,Sainsbury's 400g British Fresh Diced Chicken Breast,chicken,3.0,143,3.1608,,BASIC
7874927,Sainsbury's 640g British Fresh Skinless & Boneless Chicken Breast Fillets,chicken,4.42,923,3.0347,,BASIC
7870766,Sainsbury's 1kg British Fresh Skinless & Boneless Chicken Breast Fillets,chicken,6.49,923,3.0347,,BASIC
7875181,Sainsbury's 320g British Fresh Chicken Breast Mini Fillets,chicken,2.5,176,3.6591,,BASIC
1081213,Sainsbury's Cooked Roast British Chicken Breast Fillets x2 240g,chicken,3.75,115,3.9043,,BASIC
7875193,Sainsbury's 1.6kg British Fresh Medium Whole Chicken,chicken,5.5,408,4.3946,,BASIC
7897506,Sainsbury's 640g British Fresh Chicken Breast Mini Fillets,chicken,5.5,176,3.6591,,BASIC
558075,"Sainsbury's 1.45kg Roast in the Bag Pork, Sage & Onion Stuffing Whole Chicken",chicken,7.0,171,4.0058,,BASIC
7881130,Sainsbury's Fresh British Chicken Breast Fillet garlic Kyiv x2 390g,chicken,4.85,86,3.0,,BASIC
7873697,Sainsbury's Roast Whole Cooked British Chicken 894g - 1112g,chicken,6.5,173,4.1734,,BASIC
6029731,Sainsbury's Roast Boneless Cooked British Chicken Breast x4 480g,chicken,6.75,38,3.0526,,BASIC
7463957,Birds Eye Crispy Chicken Grills in Tempura Batter x2 170g,chicken,3.0,75,3.52,,BASIC
6272095,Sainsbury's Just Cook Butter Basted Chicken 500g,chicken,5.25,84,3.8333,,BASIC
7881212,Sainsbury's Southern fried Fresh British Chicken breast fillet x2 315g,chicken,4.0,33,3.8485,,BASIC
8206585,Sainsbury's 2kg British Fresh Skinless & Boneless Chicken Breast Fillets,chicken,12.29,81,3.9506,,BASIC
7852451,Sainsbury's Just Cook Hunters Chicken Breasts 430g,chicken,5.65,138,3.7971,,BASIC
6481855,Sainsbury's 1.45kg Roast in the Bag Basted Garlic & Parsley Whole Chicken,chicken,5.75,163,4.0123,,BASIC
7463978,Birds Eye Hot & Spicy Chicken Grills x2 180g,chicken,3.0,51,4.451,,BASIC
7855033,Sainsbury's Cajun Spiced British Fresh Chicken Breast Grills x2 330g,chicken,4.25,61,4.0984,,BASIC
7463950,Birds Eye Original Chicken Chargrills x2 170g,chicken,3.0,24,2.6667,,BASIC
1004649,Sainsbury's British Fresh Chicken Livers 400g,chicken,1.75,223,4.7354,,BASIC
7936757,Sainsbury's Just Cook Italian Style Chicken Breasts with Tomato Mozzarella & Basil 415g,chicken,5.65,72,3.8611,,BASIC
7463902,Birds Eye Crispy Chicken Grills in Tempura Batter x4 340g,chicken,3.0,27,3.1852,,BASIC
8086560,The House of Chicken Buttermilk British Chicken Breast Burgers x2 300g,chicken,4.0,82,4.1098,,BASIC
7881203,Sainsbury's Breaded Firecracker British Fresh Chicken Breast Mini Fillets 305g,chicken,3.75,47,4.5745,,BASIC
7847524,Sainsbury's Just Cook Chicken Breasts with Cheese & Bacon 310g,chicken,5.65,63,2.8413,,BASIC
8206590,Sainsbury's 640g British Diced Chicken Breasts,chicken,5.0,132,3.1212,,BASIC
7880698,Sainsbury's Lightly Dusted Chicken Mini Fillets 305g,chicken,3.75,21,3.9524,,BASIC
8083343,Sainsbury's Smoked Piri Piri British Chicken Breast Sizzlers 315g,chicken,4.5,34,4.7353,,BASIC
7713092,Sainsbury's 1.9kg Stock Basted Whole Chicken,chicken,7.5,26,3.1923,,BASIC
7878104,Sainsbury's Just Cook Butter Basted Chicken Breast Joint 350g,chicken,4.0,41,3.878,,BASIC
8100792,"Sainsbury's Wild Garlic British Chicken Breast Kyiv with West Country Butter & Sourdough Crumb, Taste the Difference x2 385g",chicken,5.0,64,4.2812,,BASIC
8100784,"Sainsbury's Lemon & Herb Chicken Schnitzel, Taste the Difference 350g",chicken,5.0,55,4.0909,,BASIC
8061417,Sainsbury's Steam Cooked British Chicken Breast Fillets x2 220g,chicken,3.5,15,4.0,,BASIC
7935570,Sainsbury's Just Cook Chicken Breasts with Spinach & Ricotta 360g,chicken,5.65,35,2.9714,,BASIC
8054447,Sainsbury's Cajun British Chicken Breast Grills 330g,chicken,4.25,37,4.2703,,BASIC
7463899,Birds Eye Original Chicken Chargrills x4 340g,chicken,3.0,45,2.2889,,BASIC
8189621,Sainsbury's Buttermilk British Chicken Mini Fillets 305g,chicken,3.75,24,4.5,,BASIC
7881147,Sainsbury's Breaded Firecracker British Fresh Chicken Breast x2 350g,chicken,3.0,26,4.3462,,BASIC
8154692,Sainsbury's Chargrilled Chicken Breast Chunks 80g,chicken,1.25,29,4.4828,,BASIC
8206050,Sainsbury's Roast in the Bag Extra Tasty Whole Chicken Crown 700g,chicken,7.0,152,4.625,,BASIC
7972279,Birds Eye Sweet & Sticky BBQ Chicken Chargrills x2 174g,chicken,3.0,45,3.3333,,BASIC
7935547,Birds Eye Peri Peri Chicken Chargrills x2 174g,chicken,3.0,14,3.8571,,BASIC
7854858,Sainsbury's Chilli & Lime British Chicken Breast Mini Fillets 320g,chicken,4.25,29,4.4483,,BASIC
7989685,Sainsbury's Just Cook Chicken Breasts Layered with Garlic Butter 370g,chicken,5.65,40,3.4,,BASIC
8146481,"Sainsbury's Smoked Honey, Orange & Chilli Chicken Mini Fillet Kebabs, Taste the Difference 290g",chicken,5.0,24,3.5,,BASIC
7936469,Sainsbury's Slow Cooked Chicken Breasts 470g,chicken,6.0,46,2.6957,,BASIC
8154702,Sainsbury's Roast British Chicken Breast sliced 360g (Ready to Eat),chicken,4.75,29,4.4483,,BASIC
8058459,Sainsbury's Cajun British Chicken Grills Ready to Eat 180g,chicken,3.25,43,4.4884,,BASIC
8185021,"Sainsbury's Mango, Coconut & Chilli Chicken Breast Sizzlers 315g",chicken,4.0,24,4.6667,,BASIC
7911907,Tariq Halal Chicken Skinless Breast Fillets 700g,chicken,6.75,16,4.1875,,BASIC
8185195,"Sainsbury's Mango, Coconut & Chilli British Chicken Breast Fillets 315g",chicken,4.5,28,4.25,,BASIC
8054522,Sainsbury's Cajun British Chicken Breast Grills 650g,chicken,6.75,21,4.2857,,BASIC
8146825,Sainsbury's British Fresh Chicken Breast Pieces In a Salt & Chilli Breadcrumb Coating 250g,chicken,3.0,13,4.3077,,BASIC
8168171,Sainsbury's Just Cook Sweet Chilli Chicken Breast Sizzlers 315g,chicken,4.5,16,4.625,,BASIC
8186913,Sainsbury's Lime & Chilli Cooked British Chicken Mini Fillets 170g (ready to eat),chicken,3.25,17,4.7059,,BASIC
8107129,Sainsbury's 290g Satay Style British Chicken Breast Fillet Kebabs,chicken,4.25,15,3.9333,,BASIC
8154696,Sainsbury's Sweet & Smoky BBQ Chicken Breast Chunks 80g,chicken,1.25,16,3.8125,,BASIC
8189631,"Sainsbury's Smoky Breaded British Chicken Schnitzel with a Honey & Habanero Butter, Taste the Difference x2 350g",chicken,5.0,30,4.1667,,BASIC
8154700,Sainsbury's Mango & Coconut British Chicken Grills 180g (Ready to Eat),chicken,3.25,26,4.3077,,BASIC
8237852,Stamford Street Co. Cooked Chicken Breast 360g,chicken,2.99,23,4.1304,,BASIC
8181247,"Sainsbury's Amarillo Chilli & Lime Butterfly Chicken Breast, Taste the Difference 535g",chicken,4.87,54,4.5926,,BASIC
8146828,"Sainsbury's Chicken Parmigiana, Taste the Difference 400g",chicken,5.0,20,3.85,,BASIC
8186911,Sainsbury's Tikka Cooked British Chicken Mini Fillets 170g (ready to eat),chicken,3.25,16,4.25,,BASIC
8168211,Sainsbury's Just Cook British Chicken Breast with Cheese & Leek 380g,chicken,5.65,19,4.2632,,BASIC
8154694,Sainsbury's Lime & Chilli Chicken Breast Chunks 80g,chicken,1.25,15,4.0667,,BASIC
7911928,Tariq Halal Fresh Grade A Whole Chicken Without Giblets 1kg,chicken,4.25,15,4.0,,BASIC
8154704,Sainsbury's Chargrilled Shredded British Chicken Breast 160g (Ready to Eat),chicken,3.0,15,4.4667,,BASIC
8206054,Sainsbury's 1.45kg Rotisserie Style Whole Chicken,chicken,5.75,33,4.5152,,BASIC
8183675,Sainsbury's Lemon & Herb British Chicken Breast Mini Fillets 320g,chicken,4.0,15,3.9333,,BASIC
8105595,Jahan Premium Peri Peri Chicken Fillet Strips 500g,chicken,4.25,10,4.9,,BASIC
8111279,Wasabi Home Bento Japanese Fried Chicken 165g,chicken,3.0,18,2.8333,,BASIC
8051675,Sainsbury's 1kg British Chicken Breast Mini Fillets,chicken,7.5,176,3.6591,,BASIC
7911918,Tariq Halal Farm Fresh Halal Whole Chicken 2kg,chicken,7.5,23,3.9565,,BASIC
8118037,Taste Inc. Protein Real Flamegrilled Chicken Breast Fillets Spicy Peri Peri Multipack 5 x 35g,chicken,3.0,14,4.9286,,BASIC
8185023,"Sainsbury's Mango, Coconut & Chilli Chicken Breast Sizzlers 615g",chicken,7.25,18,4.6667,,BASIC
8195490,Sainsbury's Ready to Cook Rotisserie Style British Chicken Joint with a Sweet & Sticky Marinade 500g (serves 2 to 3),chicken,5.4,15,3.8,,BASIC
8195574,"Sainsbury's Ready to Cook Italian Style British Chicken Arrabiata with Nduja Melt, Taste the Difference 420g",chicken,6.25,17,4.0,,BASIC
8235206,Sainsbury's Pork Stuffing Chicken Joint 500g,chicken,5.75,22,4.7727,,BASIC
8235874,Sainsbury's Katsu Breaded Chicken Breast Chunks 310g,chicken,3.75,10,4.3,,BASIC
8246035,"Sainsbury's Chicken En Croute Creamy Tomato, Taste the Difference 420g",chicken,5.65,1,1.0,,BASIC
8256511,Birds Eye 250g Teriyaki Marinated Chicken Thigh Fillets,chicken,3.5,17,4.4706,,BASIC
8256521,Birds Eye 250g Lemon & Herb Marinated Chicken Thigh Fillets,chicken,3.5,2,5.0,,BASIC
8256519,Birds Eye 250g Memphis BBQ Marinated Chicken Thigh Fillets,chicken,3.5,13,4.3077,,BASIC
7268264,Gressingham Spatchcock Poussin With Salt & Pepper 450g (serves 2),chicken,4.5,65,3.4,,BASIC
7659186,Gressingham Corn Fed Poussin 500g (serves 2),chicken,3.75,27,3.7778,,BASIC
7830323,Mr. Crumb 225g Sage & Onion Stuffing Tray,chicken,2.75,15,3.8667,,BASIC
8234264,Sainsbury's Rotisserie Spatchcock 1197g,chicken,5.8,19,4.3158,,BASIC
8235866,"Sainsbury's Gunpowder Schnitzel, Taste the Difference 360g",chicken,5.0,8,4.0,,BASIC
7977376,Sainsbury's 1kg British Fresh Skin on Chicken Legs,chicken,2.25,206,3.7816,,BASIC
7874865,Sainsbury's 640g British Fresh Skinless & Boneless Chicken Thigh Fillets,chicken,5.95,530,3.8038,,BASIC
7877998,Sainsbury's 1kg British Fresh Chicken Skin on Thighs,chicken,2.99,356,3.8062,,BASIC
2050867,Batchelors Super Noodles Chicken Flavour 90g,chicken,1.0,115,4.2783,,BASIC
410175,Sainsbury's Fresh British Chicken Breaded Kyiv With garlic & Herb Butter x2 260g,chicken,3.25,129,3.6589,,BASIC
8032225,Ko-Lee Instant Noodles Chicken Flavour 70g,chicken,0.3,32,4.3125,,BASIC
7103990,Sainsbury's 8 British Roast Chicken Breast Slices 135g,chicken,2.25,188,3.9415,,BASIC
7863309,Sainsbury's Chargrilled British Chicken Breast Slices 180g,chicken,3.35,79,3.8228,,BASIC
2055633,Heinz Cream of Chicken Soup 400g,chicken,1.7,24,3.625,,BASIC
2051666,Pot Noodle Chicken & Mushroom 90g,chicken,0.75,297,4.3636,,BASIC
7575400,Sainsbury's Cream Of Chicken Soup 400g,chicken,0.59,40,4.075,,BASIC
7542971,Sainsbury's British or Irish 5% Fat Beef Mince 500g,beef,5.19,2438,3.1583,,BASIC
7865307,Sainsbury's British or Irish 5% Fat Beef Mince 750g,beef,7.15,1007,3.2483,,BASIC
7715235,Sainsbury's British or Irish 20% Fat Beef Mince 500g,beef,3.25,953,3.5373,,BASIC
7865288,Sainsbury's British or Irish 5% Fat Beef Mince 250g,beef,2.69,543,3.9282,,BASIC
1389807,Sainsbury's 4 Quarter Pounder British Beef Burgers 454g,beef,4.0,103,3.9709,,BASIC
7865320,Sainsbury's British or Irish 12% Fat Beef Mince 500g,beef,4.75,303,3.5743,,BASIC
7517603,"Sainsbury's 2 Beef Steak Burgers, Taste the Difference 340g",beef,4.5,273,2.5641,,BASIC
8046793,Sainsbury's British or Irish Extra Lean Diced Beef 500g,beef,6.5,161,2.7888,,BASIC
7809846,"Sainsbury's 30 Days Matured British Beef Sirloin Steak, Taste the Difference 225g",beef,7.75,90,3.4333,,BASIC
7264909,Sainsbury's British or Irish 10% Fat 12 Beef Meatballs 350g,beef,4.0,28,4.6071,,BASIC
7975431,"Sainsbury's British Beef Mince 5% Fat , Taste the Difference 500g",beef,5.75,241,2.5394,,BASIC
7865329,"Sainsbury's Beef Mince 12% Fat , Taste the Difference 500g",beef,6.0,222,2.9189,,BASIC
7552562,"Sainsbury's 4 British Beef Steak Burgers, Taste the Difference 680g",beef,7.25,273,2.5641,,BASIC
7714190,"Sainsbury's Beef Meatballs, Taste the Difference 350g",beef,4.25,62,3.6774,,BASIC
7865345,Sainsbury's Organic British Beef Mince 5% Fat 500g,beef,9.25,150,3.58,,BASIC
7552451,"Sainsbury's 2 Beef Steak & Caramelised Onion Burgers, Taste the Difference 340g",beef,4.5,94,3.8085,,BASIC
8030556,Sainsbury's British or Irish Beef Mince 1kg,beef,9.25,605,3.5669,,BASIC
7845225,Sainsbury's Just Cook 21 Day Matured Beef Steaks with Black Garlic Butter 300g,beef,5.75,192,2.9583,,BASIC
8046756,Sainsbury's British or Irish Extra Lean Diced Beef 250g,beef,3.5,161,2.7888,,BASIC
7713133,Sainsbury's 10% Fat Mini Beef Meatballs x20 350g,beef,4.0,19,4.4211,,BASIC
7552524,Sainsbury's 4 Reduced Fat Quarter Pounder Beef Burgers 454g,beef,4.75,34,3.8235,,BASIC
7809679,"Sainsbury's 30 Days Matured British Beef Rump Steak, Taste the Difference 225g",beef,6.75,127,2.3307,,BASIC
7876545,Sainsbury's British or Irish 21 Day Matured Extra Lean Beef Roasting Joint 500g,beef,9.5,146,3.4315,,BASIC
6308850,Sainsbury's British or Irish 21 Day Matured Extra Lean Beef Escalope 300g,beef,5.25,30,3.1333,,BASIC
7915770,"Sainsbury's 30 Days Matured British Beef Fillet Steak, Taste the Difference 170g",beef,9.5,207,2.6135,,BASIC
8029933,Sainsbury's British or Irish 5% Fat 12 Beef Meatballs 350g,beef,4.25,23,4.7391,,BASIC
3293539,Birds Eye Classic Beef Quarter Pounders with Onion x4 454g,beef,5.0,15,2.3333,,BASIC
8046729,Sainsbury's British or Irish Diced Beef 500g,beef,6.0,125,2.432,,BASIC
7915785,"Sainsbury's 30 Days Matured British Beef Thin Cut Sirloin Steak, Taste the Difference 155g",beef,5.5,48,3.5625,,BASIC
7809977,"Sainsbury's 30 Days Matured British Beef Ribeye Steak, Taste the Difference 285g",beef,10.25,54,3.8148,,BASIC
8105993,"Sainsbury's 4 Quarter Pounder Beef Steak Burgers, Taste the Difference 454g",beef,5.25,53,3.6981,,BASIC
7981770,Sainsbury's 5% Fat Beef Mince 500g,beef,6.75,21,3.1905,,BASIC
7854207,"Sainsbury's 2 Skinny Beef Burgers, Taste the Difference 227g",beef,3.75,72,3.5833,,BASIC
8144329,"Sainsbury's 2 Signature Beef Rib & Briskett Burgers, Taste the Difference 340g",beef,3.0,76,4.0921,,BASIC
8054284,"Sainsbury's 2 Beef Steak & Vintage Cheddar Burgers, Taste the Difference 340g",beef,3.0,44,3.8409,,BASIC
7865339,Sainsbury's Organic British Beef Mince 12% Fat 500g,beef,8.5,60,4.1167,,BASIC
7809819,"Sainsbury's 30 Days Matured British Beef Sirloin Steak, So Organic 225g",beef,8.5,23,3.4783,,BASIC
8046696,"Sainsbury's British Diced Beef, SO Organic 500g",beef,8.0,20,3.05,,BASIC
8166220,Sainsbury's Quick Cook Extra Thin British or Irish Beef 200g,beef,3.0,27,4.4444,,BASIC
7684937,Sainsbury's Beef Meatballs 500g,beef,4.25,14,4.0714,,BASIC
8059805,Finnebrogue 2 Wagyu Beef Burgers 340g,beef,4.5,77,3.8831,,BASIC
8030524,"Sainsbury's 30 Days Matured British Beef Thick Cut Sirloin Steak, Taste the Difference 400g",beef,13.25,51,3.9608,,BASIC
7915754,Sainsbury's Extra Lean Beef Medallion Steaks 340g,beef,6.0,38,4.0526,,BASIC
8008472,"Sainsbury's 30 Days Matured British Beef Thick Cut Ribeye Steak, Taste the Difference 400g",beef,14.0,54,3.6667,,BASIC
8030566,Sainsbury's British or Irish Stir Fry Beef 350g,beef,6.25,13,2.6154,,BASIC
8168448,Sainsbury's Just Cook Beef Steaks with Peppercorn 370g,beef,5.75,74,3.3649,,BASIC
8046886,Sainsbury's 2 Quarter Pounder Beef Burgers 227g,beef,3.0,103,3.9709,,BASIC
8151496,"Sainsbury's Beef Ranch Steaks with Garlic Butter, Taste the Difference 300g",beef,6.75,40,3.975,,BASIC
7559142,Sainsbury's 8 Quarter Pounder Beef Burgers 908g,beef,7.0,103,3.9709,,BASIC
7915774,"Sainsbury's 30 Days Matured British Beef Ribeye Steak, So Organic 225g",beef,9.25,20,3.45,,BASIC
7809674,"Sainsbury's 30 Days Matured British Beef Rump Steak, So Organic 225g",beef,7.5,37,2.3243,,BASIC
7875793,"Sainsbury's 30 Days Matured British Beef Mini Roasting Joint, Taste the Difference 500g",beef,11.25,100,2.87,,BASIC
8123704,"Sainsbury's Yorkshire Pudding with British Beef Dripping, Taste the Difference x4 192g",beef,2.5,90,4.8889,,BASIC
8232750,Stamford Street Co. Corned Beef Slices 100g,beef,1.5,62,4.4839,,BASIC
8096909,Tariq Halal British Beef Mince 500g,beef,6.25,21,4.3333,,BASIC
8232754,Stamford Street Co. Corned Beef Slices 250g,beef,2.36,44,4.6591,,BASIC
8067969,"Sainsbury's British Beef Thick Cut Rump Steak, Taste the Difference 400g",beef,11.5,56,3.5536,,BASIC
